@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC

@DATA
1.318E2,8.438E-1,?,6.639E2,1.008E-3,1.034E-1,?,9.4E1,?,?,?,2.539E-2,-3.139E-2,-2.38E-2,1.227E-2,8.192E-2,-2.133E-2,1.457E-1,-7.455E-2,-7.842E-2,0E0,5.503E-1,1.31E2,5.513E3,-3.622E4,5.369E7,?,?,?,?,?,?,?,?,?,?
1.476E2,9.023E-1,?,6.195E2,1.421E-3,1.296E-1,?,1.14E2,?,?,?,2.009E-1,-7.956E-2,9.404E-2,-9.044E-2,1.158E-2,1.111E-2,-5.996E-2,9.124E-2,-1.922E-2,0E0,6.752E-1,1.37E2,5.591E3,-6.033E4,5.742E7,?,?,?,?,?,?,?,?,?,?
1.373E2,8.984E-1,?,8.058E2,9.595E-4,9.717E-2,?,1.08E2,?,?,?,-4.645E-3,-7.808E-3,-9.356E-2,-2.075E-2,-3.251E-2,2.34E-3,5.101E-2,7.479E-2,7.174E-2,0E0,4.747E-1,1.324E2,5.519E3,-8.06E3,5.448E7,?,?,?,?,?,?,?,?,?,?
1.158E2,8.242E-1,?,8.733E2,1.017E-3,1.191E-1,?,9.5E1,?,?,?,-1.711E-1,-1.309E-1,-1.018E-1,1.15E-1,-3.802E-2,4.266E-2,3.211E-2,1.131E-1,-6.994E-2,0E0,5.311E-1,1.214E2,5.441E3,2.43E4,5.145E7,?,?,?,?,?,?,?,?,?,?
1.227E2,8.711E-1,?,6.493E2,8.195E-4,8.068E-2,?,1.09E2,?,?,?,-7.712E-2,-6.075E-2,5.865E-2,-3.65E-2,7.145E-2,-2.152E-2,-9.553E-2,-6.912E-2,-1.443E-1,0E0,3.996E-1,1.264E2,5.867E3,-9.278E3,6.133E7,?,?,?,?,?,?,?,?,?,?
1.433E2,8.125E-1,?,5.59E2,1.11E-3,1.033E-1,?,1.17E2,?,?,?,3.778E-2,1.523E-2,7.76E-2,1.92E-1,-4.598E-2,9.834E-2,-1.58E-1,8.182E-3,-1.918E-2,0E0,5.122E-1,1.326E2,4.955E3,-6.362E4,4.678E7,?,?,?,?,?,?,?,?,?,?
1.262E2,8.164E-1,?,6.358E2,1.615E-3,1.576E-1,?,1.04E2,?,?,?,6.531E-3,8.667E-2,-8.291E-2,5.534E-2,3.833E-2,1.13E-2,-1.362E-1,-4.487E-2,2.35E-2,0E0,8.051E-1,1.275E2,4.843E3,-8.685E2,4.556E7,?,?,?,?,?,?,?,?,?,?
1.254E2,8.242E-1,?,9.808E2,3.756E-4,4.55E-2,?,1.25E2,?,?,?,4.4E-2,2.631E-2,6.876E-2,9.913E-2,-1.4E-2,8.211E-2,-1.973E-2,1.704E-2,-5.964E-3,0E0,1.922E-1,1.262E2,5.298E3,3.349E3,5.004E7,?,?,?,?,?,?,?,?,?,?
1.308E2,8.203E-1,?,7.301E2,1.11E-3,9.709E-2,?,1.1E2,?,?,?,6.641E-2,1.175E-1,-8.807E-2,-5.166E-2,1.019E-1,6.855E-2,-6.615E-2,1.353E-3,7.108E-2,0E0,5.349E-1,1.272E2,5.291E3,-1.953E4,5.021E7,?,?,?,?,?,?,?,?,?,?
1.187E2,8.711E-1,?,5.848E2,1.041E-3,8.394E-2,?,1.06E2,?,?,?,-7.439E-2,-1.345E-1,-9.183E-2,-7.918E-2,7.153E-2,-3.166E-2,4.131E-3,1.931E-2,-2.863E-2,0E0,4.949E-1,1.256E2,6.058E3,-1.099E4,6.311E7,?,?,?,?,?,?,?,?,?,?
1.322E2,8.281E-1,?,6.315E2,1.196E-3,1.095E-1,?,1.19E2,?,?,?,5.69E-2,1.557E-1,-1.501E-1,-6.979E-3,-7.002E-2,-1.091E-1,9.781E-2,2.098E-2,4.605E-2,0E0,6.383E-1,1.308E2,5.386E3,-6.181E4,5.583E7,?,?,?,?,?,?,?,?,?,?
1.268E2,7.773E-1,?,6.026E2,1.249E-3,1.169E-1,?,1.12E2,?,?,?,4.53E-2,2.175E-2,3.26E-2,-7.498E-3,7.95E-2,-6.861E-2,7.875E-2,-6.645E-2,4.374E-2,0E0,6.525E-1,1.285E2,5.279E3,-1.932E4,5.064E7,?,?,?,?,?,?,?,?,?,?
1.283E2,9.219E-1,?,8.225E2,1.589E-3,1.49E-1,?,9.4E1,?,?,?,-1.551E-1,-3.002E-3,-1.132E-2,-1.822E-1,1.306E-2,1.853E-2,-1.165E-1,-5.721E-3,8.219E-2,0E0,7.257E-1,1.282E2,5.888E3,-1.257E3,6.156E7,?,?,?,?,?,?,?,?,?,?
1.292E2,7.891E-1,?,7.596E2,1.896E-3,1.773E-1,?,1.05E2,?,?,?,-1.042E-2,8.783E-3,-5.641E-2,8.916E-2,4.348E-2,3.445E-2,9.397E-3,-5.581E-3,-2.334E-2,0E0,8.824E-1,1.279E2,5.033E3,-4.877E3,4.622E7,?,?,?,?,?,?,?,?,?,?
1.175E2,8.594E-1,?,7.488E2,1.017E-3,1.014E-1,?,1.02E2,?,?,?,-3.321E-2,8.064E-2,2.569E-2,-9.308E-2,6.405E-2,1.169E-1,-4.091E-2,7.896E-2,-1.197E-1,0E0,5.114E-1,1.214E2,5.497E3,5.125E4,5.501E7,?,?,?,?,?,?,?,?,?,?
1.112E2,8.789E-1,?,7.656E2,1.102E-3,1.148E-1,?,9.9E1,?,?,?,-1.682E-1,-3.67E-2,4.868E-2,5.624E-3,-1.519E-2,1.689E-2,-5.584E-2,-4.734E-2,4.88E-2,0E0,5.395E-1,1.193E2,5.759E3,1.056E5,6.076E7,?,?,?,?,?,?,?,?,?,?
1.239E2,8.711E-1,?,6.055E2,1.719E-3,1.507E-1,?,1.1E2,?,?,?,3.654E-2,-7.301E-2,-3.654E-2,6.038E-2,6.799E-3,5.453E-2,-1.292E-2,-4.459E-2,2.66E-3,0E0,9.184E-1,1.253E2,5.721E3,3.045E4,5.538E7,?,?,?,?,?,?,?,?,?,?
1.189E2,8.516E-1,?,7.404E2,1.258E-3,1.318E-1,?,1.15E2,?,?,?,-2.614E-3,5.458E-2,3.658E-3,2.805E-2,5.573E-2,2.647E-2,-6.737E-2,3.514E-2,-1.47E-1,0E0,6.278E-1,1.222E2,5.396E3,7.48E4,5.346E7,?,?,?,?,?,?,?,?,?,?
1.321E2,8.672E-1,?,6.801E2,1.063E-3,1.02E-1,?,1.13E2,?,?,?,9.065E-2,6.347E-2,-4.421E-2,-2.935E-2,-2.667E-2,-2.467E-2,-9.483E-2,-2.999E-2,-5.542E-2,0E0,5.438E-1,1.307E2,5.421E3,-4.329E4,5.334E7,?,?,?,?,?,?,?,?,?,?
1.253E2,8.359E-1,?,8.122E2,9.869E-4,9.534E-2,?,1E2,?,?,?,-3.985E-2,1.175E-2,-1.425E-2,6.08E-2,4.298E-2,-4.861E-2,-4.007E-2,5.09E-3,-1.084E-1,0E0,4.893E-1,1.249E2,5.326E3,-9.13E3,4.997E7,?,?,?,?,?,?,?,?,?,?
1.299E2,8.594E-1,?,6.757E2,1.119E-3,9.685E-2,?,1.16E2,?,?,?,-4.482E-2,5.334E-2,-1.659E-2,5.597E-2,-3.482E-2,-2.558E-3,5.139E-3,-3.334E-2,-4.889E-2,0E0,5.377E-1,1.295E2,5.482E3,1.09E4,5.408E7,?,?,?,?,?,?,?,?,?,?
1.379E2,8.164E-1,?,7.745E2,1.271E-3,1.084E-1,?,1.05E2,?,?,?,7.916E-2,-7.595E-3,2.078E-2,7.953E-2,1.319E-1,1.273E-1,-2.535E-3,-1.056E-2,1.289E-1,0E0,5.267E-1,1.357E2,5.151E3,-6.658E4,4.931E7,?,?,?,?,?,?,?,?,?,?
1.181E2,8.867E-1,?,7.375E2,1.051E-3,1.075E-1,?,1.1E2,?,?,?,-9.695E-2,-9.327E-2,-8.561E-3,3.018E-2,2.526E-2,-8.646E-3,2.578E-2,-2.3E-2,2.986E-2,0E0,4.874E-1,1.238E2,6.429E3,4.585E4,6.746E7,?,?,?,?,?,?,?,?,?,?
1.264E2,8.438E-1,?,6.639E2,1.495E-3,1.56E-1,?,1.03E2,?,?,?,-5.132E-2,5.991E-2,2.268E-2,-6.649E-2,6.029E-2,5.408E-2,-7.638E-2,4.592E-4,-6.426E-2,0E0,8.304E-1,1.27E2,5.264E3,-1.543E4,5.121E7,?,?,?,?,?,?,?,?,?,?
1.241E2,8.555E-1,?,8.534E2,1.896E-3,1.834E-1,?,1.1E2,?,?,?,-1.185E-1,-5.931E-3,9.997E-2,-7.145E-3,-9.371E-2,3.429E-2,-6.1E-2,2.85E-2,6.134E-2,0E0,8.513E-1,1.253E2,5.918E3,1.103E4,5.985E7,?,?,?,?,?,?,?,?,?,?
1.414E2,9.531E-1,?,7.015E2,9.416E-4,8.377E-2,?,1.03E2,?,?,?,1.51E-2,-3.811E-2,-3.176E-2,-8.404E-2,2.971E-2,-1.263E-1,-7.729E-3,-5.916E-2,3.288E-2,0E0,4.324E-1,1.313E2,6.342E3,-2.888E4,6.782E7,?,?,?,?,?,?,?,?,?,?
1.304E2,8.945E-1,?,6.677E2,1.587E-3,1.437E-1,?,1.28E2,?,?,?,8.362E-2,-1.033E-1,9.258E-2,5.788E-4,2.822E-2,-7.66E-2,4.83E-3,3.911E-3,-1.677E-1,0E0,7.64E-1,1.308E2,5.696E3,-3.012E4,5.749E7,?,?,?,?,?,?,?,?,?,?
1.256E2,8.242E-1,?,5.858E2,1.248E-3,1.268E-1,?,1.24E2,?,?,?,4.05E-2,4.956E-2,-1.365E-1,-1.777E-2,-3.371E-2,3.395E-2,-1.293E-2,-2.117E-3,1.143E-2,0E0,6.565E-1,1.253E2,5.238E3,-1.853E4,4.975E7,?,?,?,?,?,?,?,?,?,?
1.334E2,9.258E-1,?,8.688E2,1.884E-3,1.797E-1,?,1.19E2,?,?,?,7.747E-2,-8.576E-2,-8.307E-2,6.354E-3,3.974E-2,-1.175E-2,1.009E-2,-9.295E-3,4.601E-2,0E0,8.3E-1,1.285E2,6.02E3,1.284E4,6.312E7,?,?,?,?,?,?,?,?,?,?
1.238E2,7.773E-1,?,8.216E2,1.164E-3,1.118E-1,?,1.13E2,?,?,?,4.032E-2,6.671E-2,-1.387E-1,-1.006E-1,-3.282E-2,2.009E-2,1.191E-1,-1.175E-1,-6.345E-2,0E0,5.345E-1,1.268E2,5.293E3,-4.843E4,5.106E7,?,?,?,?,?,?,?,?,?,?
1.047E2,8.281E-1,?,7.141E2,1.689E-3,1.362E-1,?,9.3E1,?,?,?,-1.254E-1,-8.797E-2,-1.086E-2,1.059E-1,1.027E-1,7.013E-2,8.281E-2,7.577E-2,-6.598E-2,0E0,7.042E-1,1.168E2,5.871E3,1.098E5,5.875E7,?,?,?,?,?,?,?,?,?,?
1.356E2,9.023E-1,?,8.673E2,1.031E-3,1.066E-1,?,1.06E2,?,?,?,-1.296E-1,-1.385E-1,-4.216E-2,5.113E-2,-1.215E-1,-1.06E-1,8.702E-2,7.2E-3,-1.192E-2,0E0,4.964E-1,1.296E2,5.957E3,-1.738E4,6.14E7,?,?,?,?,?,?,?,?,?,?
1.447E2,8.242E-1,?,7.602E2,1.13E-3,1.087E-1,?,1.21E2,?,?,?,1.467E-1,1.389E-1,1.644E-3,1.283E-1,4.931E-3,-6.54E-2,1.087E-2,3.435E-2,2.363E-5,0E0,5.327E-1,1.38E2,4.744E3,-4.269E4,4.305E7,?,?,?,?,?,?,?,?,?,?
1.248E2,8.359E-1,?,5.846E2,1.319E-3,1.198E-1,?,1.06E2,?,?,?,-1.536E-1,5.739E-2,-4.073E-2,1.103E-1,1.71E-1,-2.551E-2,-4.534E-2,8.905E-2,4.066E-2,0E0,6.485E-1,1.254E2,5.314E3,1.541E4,4.998E7,?,?,?,?,?,?,?,?,?,?
1.19E2,8.164E-1,?,6.282E2,1.145E-3,1.22E-1,?,1.12E2,?,?,?,-9.603E-2,-8.486E-2,-5.045E-2,2.704E-2,1.934E-2,-2.746E-2,-6.812E-2,-4.279E-2,1.903E-2,0E0,6.206E-1,1.23E2,5.532E3,2.325E4,5.398E7,?,?,?,?,?,?,?,?,?,?
1.076E2,7.891E-1,?,7.105E2,1.437E-3,1.281E-1,?,1.12E2,?,?,?,4.833E-2,-5.904E-2,-6.977E-2,3.9E-2,1.786E-2,-5.805E-2,2.636E-3,-3.274E-2,1.643E-1,0E0,6.648E-1,1.184E2,5.862E3,7.146E4,5.966E7,?,?,?,?,?,?,?,?,?,?
1.325E2,8.867E-1,?,9.209E2,1.107E-3,1.057E-1,?,1.15E2,?,?,?,1.141E-1,1.566E-1,1.49E-2,7.567E-2,9.877E-2,4.019E-2,-6E-3,-8.573E-4,-2.976E-2,0E0,5.816E-1,1.296E2,5.226E3,1.709E4,5.049E7,?,?,?,?,?,?,?,?,?,?
1.309E2,8.672E-1,?,9.054E2,9.054E-4,9.512E-2,?,1.16E2,?,?,?,6.623E-2,1.713E-1,1.348E-1,9.036E-2,3.919E-2,-3.355E-2,-7.819E-3,1.084E-2,7.105E-2,0E0,4.628E-1,1.306E2,5.262E3,2.518E4,5.003E7,?,?,?,?,?,?,?,?,?,?
1.192E2,8.594E-1,?,6.352E2,1.254E-3,1.16E-1,?,1E2,?,?,?,-3.027E-2,-3.414E-2,-4.279E-4,1.959E-2,-2.55E-2,3.813E-2,-1.031E-2,-3.464E-2,-5.736E-2,0E0,6.612E-1,1.231E2,5.541E3,5.588E4,5.408E7,?,?,?,?,?,?,?,?,?,?
1.028E2,8.32E-1,?,6.615E2,1.728E-3,1.459E-1,?,9.1E1,?,?,?,-1.195E-1,-7.077E-2,-8.28E-2,-1.53E-3,-4.167E-2,1.627E-2,-2.42E-2,5.404E-2,2.722E-2,0E0,7.836E-1,1.15E2,6.041E3,8.846E4,6.425E7,?,?,?,?,?,?,?,?,?,?
1.185E2,8.203E-1,?,7.101E2,1.232E-3,1.011E-1,?,1.1E2,?,?,?,-2.821E-2,-7.325E-2,-4.602E-2,1.741E-4,2.933E-2,-5.814E-2,7.238E-2,6.654E-2,3.015E-2,0E0,5.304E-1,1.247E2,5.726E3,3.693E3,5.79E7,?,?,?,?,?,?,?,?,?,?
1.372E2,8.984E-1,?,8.127E2,1.325E-3,1.182E-1,?,1.16E2,?,?,?,-4.735E-2,-5.352E-3,1.429E-1,-2.746E-3,1.555E-2,6.206E-2,-7.234E-2,-8.062E-2,2.975E-2,0E0,6.146E-1,1.317E2,5.473E3,8.942E3,5.284E7,?,?,?,?,?,?,?,?,?,?
1.291E2,8.242E-1,?,7.421E2,1.931E-3,1.669E-1,?,1.1E2,?,?,?,-7.737E-2,-1.828E-1,-7.728E-2,2.977E-2,-7.011E-3,-7.473E-2,1.552E-1,-1.016E-1,-1.053E-1,0E0,8.295E-1,1.304E2,5.747E3,-3.451E4,5.526E7,?,?,?,?,?,?,?,?,?,?
1.374E2,8.867E-1,?,6.586E2,1.062E-3,9.651E-2,?,1.17E2,?,?,?,9.006E-2,-5.974E-2,6.61E-2,3.221E-2,-8.272E-2,-1.343E-1,-6.054E-2,7E-3,7.82E-2,0E0,5.382E-1,1.332E2,5.901E3,-6.367E4,6.146E7,?,?,?,?,?,?,?,?,?,?
1.043E2,7.734E-1,?,5.559E2,1.295E-3,1.173E-1,?,1.05E2,?,?,?,-1.046E-1,3.316E-2,9.534E-2,-2.307E-2,1.551E-2,-2.724E-2,-2.641E-2,6E-2,1.947E-2,0E0,6.989E-1,1.158E2,5.283E3,1.002E5,5.258E7,?,?,?,?,?,?,?,?,?,?
1.32E2,7.969E-1,?,8.289E2,8.773E-4,9.526E-2,?,1.19E2,?,?,?,9.036E-2,1.152E-2,-9.464E-3,1.058E-1,3.82E-2,1.098E-1,-4.909E-2,-3.159E-2,5.57E-2,0E0,4.567E-1,1.291E2,5.039E3,-2.458E4,4.861E7,?,?,?,?,?,?,?,?,?,?
1.118E2,7.5E-1,?,6.151E2,9.534E-4,7.64E-2,?,9.6E1,?,?,?,-1.59E-1,-1.007E-1,-1.344E-1,8.522E-3,8.354E-3,-1.902E-2,-2.235E-2,-8.486E-2,-5.445E-2,0E0,4.585E-1,1.214E2,5.742E3,9.352E3,5.768E7,?,?,?,?,?,?,?,?,?,?
1.111E2,8.477E-1,?,6.938E2,1.345E-3,9.306E-2,?,1.18E2,?,?,?,6.012E-2,-2.196E-1,-1.337E-1,-5.497E-2,1.226E-2,1.578E-1,-4.762E-2,2.493E-2,-8.872E-2,0E0,5.452E-1,1.189E2,6.547E3,3.102E4,6.71E7,?,?,?,?,?,?,?,?,?,?
1.197E2,8.75E-1,?,7.631E2,1.18E-3,1.181E-1,?,1.11E2,?,?,?,-8.571E-2,-2.788E-1,-4.555E-2,3.081E-2,9.687E-2,6.175E-2,1.114E-1,-1.047E-1,5.314E-2,0E0,5.481E-1,1.259E2,6.402E3,9.564E3,6.499E7,?,?,?,?,?,?,?,?,?,?
1.198E2,7.852E-1,?,5.543E2,8.39E-4,8.063E-2,?,1.15E2,?,?,?,9.815E-3,-4.029E-2,-1.492E-1,-3.302E-2,-8.144E-2,-2.907E-2,7.885E-2,8.081E-3,4.141E-2,0E0,4.345E-1,1.229E2,5.729E3,-3.147E4,5.623E7,?,?,?,?,?,?,?,?,?,?
1.348E2,9.062E-1,?,8.133E2,1.014E-3,1.106E-1,?,1.1E2,?,?,?,5.222E-2,-2.562E-2,1.751E-2,6.175E-2,1.055E-1,9.579E-3,3.948E-2,-5.718E-2,-6.204E-3,0E0,5.089E-1,1.305E2,5.903E3,5.99E3,5.774E7,?,?,?,?,?,?,?,?,?,?
1.321E2,8.359E-1,?,5.831E2,1.091E-3,1.057E-1,?,1.02E2,?,?,?,9.357E-2,-2.012E-2,1.119E-1,-8.005E-2,-1.322E-2,2.395E-3,-6.5E-2,-4.915E-3,-1.638E-2,0E0,5.737E-1,1.296E2,5.112E3,-1.537E3,4.994E7,?,?,?,?,?,?,?,?,?,?
1.38E2,9.336E-1,?,8.85E2,1.562E-3,1.424E-1,?,1.21E2,?,?,?,-2.675E-2,-1.064E-1,7.351E-2,3.969E-2,7.361E-2,3.243E-2,-3.147E-3,2.891E-2,-9.483E-2,0E0,7.077E-1,1.315E2,5.548E3,1.51E4,5.268E7,?,?,?,?,?,?,?,?,?,?
1.188E2,7.305E-1,?,6.419E2,1.143E-3,1.206E-1,?,9.6E1,?,?,?,-9.342E-2,1.5E-1,-1.016E-2,2.338E-2,7.926E-2,6.437E-3,-3.79E-2,-2.671E-2,-3.005E-2,0E0,5.384E-1,1.222E2,4.851E3,1.502E4,4.492E7,?,?,?,?,?,?,?,?,?,?
1.297E2,8.945E-1,?,7.299E2,9.77E-4,9.575E-2,?,1.08E2,?,?,?,-2.309E-2,-9.546E-2,-1.376E-1,3.428E-2,3.268E-3,-5.398E-2,-3.44E-2,9.647E-3,-4.948E-2,0E0,5.019E-1,1.278E2,5.678E3,-2.204E4,5.623E7,?,?,?,?,?,?,?,?,?,?
1.285E2,8.516E-1,?,5.466E2,1.253E-3,1.001E-1,?,1.08E2,?,?,?,1.91E-2,6.913E-2,2.959E-2,-2.425E-2,-1.809E-2,1.242E-2,2.706E-2,1.916E-2,-2.122E-2,0E0,5.799E-1,1.283E2,5.137E3,3.728E3,4.88E7,?,?,?,?,?,?,?,?,?,?
1.444E2,9.062E-1,?,7.346E2,8.345E-4,7.462E-2,?,1.01E2,?,?,?,1.449E-1,-1.086E-1,-1.766E-1,-6.27E-2,-2.29E-2,1.79E-2,3.238E-3,2.031E-2,6.111E-2,0E0,4.488E-1,1.358E2,6.16E3,-1.063E5,6.551E7,?,?,?,?,?,?,?,?,?,?
1.045E2,8.398E-1,?,7.516E2,1.616E-3,1.267E-1,?,9.6E1,?,?,?,-1.696E-1,2.323E-2,-1.169E-1,-1.211E-1,6.413E-2,-6.422E-2,8.113E-2,-6.509E-2,-1.272E-2,0E0,6.781E-1,1.194E2,5.807E3,6.053E4,6.158E7,?,?,?,?,?,?,?,?,?,?
1.092E2,8.633E-1,?,6.356E2,1.152E-3,1.163E-1,?,9.4E1,?,?,?,-2.172E-1,-1.975E-1,-7.546E-3,-1.518E-1,5.043E-2,-1.193E-1,-7.938E-2,5.88E-4,-4.85E-2,0E0,6.156E-1,1.182E2,5.797E3,8.799E4,6.17E7,?,?,?,?,?,?,?,?,?,?
1.212E2,9.57E-1,?,5.108E2,1.437E-3,1.342E-1,?,1.04E2,?,?,?,-2.083E-1,-1.373E-1,-3.017E-2,-5.578E-2,7.202E-2,-9.258E-2,8.105E-2,-1.031E-1,-1.456E-2,0E0,6.498E-1,1.227E2,5.907E3,8.706E4,6.144E7,?,?,?,?,?,?,?,?,?,?
1.316E2,8.164E-1,?,6.138E2,7.993E-4,8.496E-2,?,1.18E2,?,?,?,-6.12E-2,8.78E-2,-5.095E-2,-1.695E-2,-2.194E-3,-1.377E-4,-6.167E-2,2.1E-2,1.248E-1,0E0,4.462E-1,1.303E2,5.098E3,-1.334E4,4.823E7,?,?,?,?,?,?,?,?,?,?
1.306E2,8.828E-1,?,6.132E2,1.318E-3,1.389E-1,?,1.15E2,?,?,?,1.082E-1,-1.552E-1,-8.194E-2,-3.037E-2,2.546E-3,3.152E-2,6.772E-2,-1.776E-2,4.697E-2,0E0,6.704E-1,1.297E2,5.938E3,-2.724E4,5.944E7,?,?,?,?,?,?,?,?,?,?
1.198E2,7.852E-1,?,7.075E2,1.413E-3,1.285E-1,?,1.16E2,?,?,?,-2.959E-2,3.849E-2,-1.22E-2,4.112E-2,7.464E-3,-5.762E-2,9.685E-2,-3.689E-2,6.703E-3,0E0,7.662E-1,1.237E2,5.131E3,3.299E4,5.021E7,?,?,?,?,?,?,?,?,?,?
1.399E2,8.672E-1,?,8.771E2,7.901E-4,1.045E-1,?,1.19E2,?,?,?,1.495E-2,-2.381E-2,1.09E-3,-1.052E-2,-8.599E-2,-3.258E-2,-6.544E-2,-1.882E-2,7.235E-2,0E0,4.058E-1,1.349E2,5.143E3,-4.134E4,5.045E7,?,?,?,?,?,?,?,?,?,?
1.374E2,8.984E-1,?,5.924E2,1.169E-3,1.216E-1,?,1.08E2,?,?,?,-2.842E-3,-6.534E-2,1.29E-2,-6.303E-2,4.887E-2,1.386E-1,3.211E-2,1.63E-1,2.824E-2,0E0,6.433E-1,1.321E2,5.594E3,-1.307E4,5.429E7,?,?,?,?,?,?,?,?,?,?
1.152E2,8.125E-1,?,5.215E2,1.523E-3,1.216E-1,?,1.08E2,?,?,?,-1.005E-1,-2.632E-2,-3.146E-2,-5.101E-2,1.025E-1,5.355E-2,-1.011E-2,6.369E-2,2.859E-2,0E0,7.714E-1,1.209E2,5.743E3,5.066E4,5.745E7,?,?,?,?,?,?,?,?,?,?
1.018E2,7.344E-1,?,6.613E2,1.684E-3,1.492E-1,?,1.04E2,?,?,?,-1.098E-1,3.635E-2,-1.08E-1,1.481E-2,-2.114E-2,2.742E-2,-5.796E-2,2.732E-2,7.683E-2,0E0,8.5E-1,1.135E2,5.538E3,7.361E4,5.366E7,?,?,?,?,?,?,?,?,?,?
1.197E2,8.281E-1,?,9.234E2,1.137E-3,1.049E-1,?,1.08E2,?,?,?,-1.572E-2,6.487E-2,-1.026E-1,-1.946E-2,3.36E-2,-7.282E-2,5.734E-2,1.101E-1,5.566E-2,0E0,4.825E-1,1.238E2,5.381E3,4.742E4,5.329E7,?,?,?,?,?,?,?,?,?,?
1.313E2,8.828E-1,?,7.216E2,7.883E-4,7.53E-2,?,1.04E2,?,?,?,-4.003E-2,-3.974E-2,3.17E-2,4.045E-2,5.567E-2,-3.833E-2,-3.41E-2,-3.796E-2,2.538E-2,0E0,3.82E-1,1.311E2,5.504E3,-1.309E4,5.29E7,?,?,?,?,?,?,?,?,?,?
1.077E2,7.656E-1,?,5.756E2,1.191E-3,9.677E-2,?,9.8E1,?,?,?,-1.924E-1,-6.648E-2,-5.777E-2,-1.053E-1,8.861E-2,-1.229E-1,1.109E-1,6.469E-2,6.642E-3,0E0,5.44E-1,1.166E2,5.679E3,7.342E4,5.928E7,?,?,?,?,?,?,?,?,?,?
1.342E2,8.594E-1,?,5.981E2,7.277E-4,7.531E-2,?,1.07E2,?,?,?,1.053E-1,-2.888E-2,-4.494E-2,6.286E-2,8.203E-2,-1.575E-2,-7.761E-2,9.593E-2,6.758E-2,0E0,4.162E-1,1.316E2,5.382E3,-4.032E4,5.073E7,?,?,?,?,?,?,?,?,?,?
1.361E2,8.711E-1,?,6.052E2,1.113E-3,1.15E-1,?,1.11E2,?,?,?,1.551E-2,-4.857E-2,-5.188E-2,2.844E-3,1.097E-1,-4.766E-2,-1.069E-1,-5.286E-2,1.109E-1,0E0,5.864E-1,1.307E2,5.757E3,-2.503E4,5.787E7,?,?,?,?,?,?,?,?,?,?
1.072E2,8.711E-1,?,7.028E2,1.42E-3,1.177E-1,?,1.09E2,?,?,?,-9.633E-2,-2.254E-1,1.553E-1,9.985E-2,-4.455E-2,-5.539E-3,5.561E-3,-5.351E-2,-3.757E-4,0E0,6.487E-1,1.184E2,6.668E3,9.912E4,7.12E7,?,?,?,?,?,?,?,?,?,?
1.386E2,8.555E-1,?,6.036E2,1.531E-3,1.351E-1,?,1.21E2,?,?,?,-2.229E-2,2.177E-2,-1.259E-1,-2.711E-2,3.001E-3,8.09E-2,9.799E-2,8.679E-2,-1.348E-1,0E0,8.022E-1,1.343E2,5.201E3,-7.035E4,5.051E7,?,?,?,?,?,?,?,?,?,?
1.158E2,8.438E-1,?,5.735E2,1.125E-3,1.127E-1,?,1.09E2,?,?,?,-1.207E-1,-2.029E-1,-1.805E-1,-7.958E-2,-6.607E-2,8.013E-3,3.709E-2,-5.768E-2,3.468E-2,0E0,6.098E-1,1.233E2,5.78E3,-3.597E2,6.054E7,?,?,?,?,?,?,?,?,?,?
