@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "title" STRING
@ATTRIBUTE "xmpDM:artist" STRING
@ATTRIBUTE "xmpDM:composer" STRING
@ATTRIBUTE "xmpDM:genre" STRING
@ATTRIBUTE "xmpDM:album" STRING

@DATA
1.258E2,8.555E-1,?,7.694E2,1.23E-3,1.188E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.349E-2,-1.153E-1,-2.416E-2,1.518E-3,-1.193E-1,3.598E-3,-9.93E-2,-3.225E-2,-1.461E-1,0E0,6.234E-1,1.26E2,5.801E3,6.914E3,5.551E7,Que Bueno Baila Usted,Oscar D'León,?,Salsa,Esenciales
1.061E2,7.852E-1,?,7.079E2,1.198E-3,1.1E-1,?,9.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.799E-1,-9.029E-2,-9.567E-3,7.569E-2,1.23E-1,1.144E-1,3.252E-2,7.831E-2,6.99E-3,0E0,5.943E-1,1.191E2,5.66E3,4.082E4,5.388E7,Quédate Con Tu Mujer,Nelson y Sus Estrellas,?,Salsa,Salsa
1.067E2,8.164E-1,?,7.624E2,1.038E-3,1.074E-1,?,8.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.774E-1,-5.017E-2,1.13E-2,-6.345E-2,4.392E-2,-4.16E-2,-5.597E-2,-1.62E-2,7.457E-2,0E0,4.979E-1,1.168E2,5.918E3,6.676E4,6.022E7,Me Levante de la Mesa,Frankie Hernández,?,Salsa,Salsa
1E2,7.07E-1,?,6.472E2,9.938E-4,9.718E-2,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.887E-1,6.632E-2,-6.005E-2,6.42E-2,-5.061E-2,-5.743E-2,3.691E-2,7.826E-2,3.917E-2,0E0,4.633E-1,1.148E2,5.284E3,6.239E4,5.189E7,Aunque Me Cueste La Vida,Alberto Beltrán,?,Boleros,Canta Con La Sonora Matancera
1.376E2,8.398E-1,?,6.881E2,1.408E-3,1.323E-1,?,1.22E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.171E-2,1.429E-1,6.924E-2,4.232E-2,-4.242E-2,4.326E-2,-5.697E-3,-1.13E-1,-6.835E-2,0E0,6.873E-1,1.324E2,4.845E3,-1.571E3,4.573E7,Track 10,Oscar D' Leon,?,Genre,Oscar D'león Presenta la Crítica
1.35E2,8.984E-1,?,7.062E2,1.698E-3,1.526E-1,?,1.2E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.693E-2,-7.009E-2,3.223E-2,-7.35E-2,6.753E-2,1.195E-1,-1.682E-2,-7.847E-3,9.483E-2,0E0,8.253E-1,1.336E2,5.544E3,-1.655E4,5.43E7,Que Voy a Hacer Sin Ti,Paquito Guzmán,?,Salsa,Rumbiando En Cali Vol.20
1.265E2,8.438E-1,?,3.428E2,7.203E-4,1.132E-1,?,7.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.832E-1,6.144E-2,9.722E-2,6.663E-2,1.093E-1,4.027E-2,2.443E-2,8.702E-2,-1.137E-2,0E0,3.651E-1,1.273E2,5.183E3,1.416E4,4.795E7,El caballo pelotero,El Gran Combo de Puerto Rico,Bobby Capo,Latin,El caballo pelotero
1.178E2,7.812E-1,?,7.238E2,1.457E-3,1.637E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.908E-2,4.596E-2,-5.735E-2,3.522E-2,1.481E-2,3.86E-2,1.003E-1,-5.225E-2,-5.82E-2,0E0,7.554E-1,1.233E2,5.628E3,3.563E4,5.637E7,Mi Hijo y Yo,Grupo Niche,?,Salsa,Sutil y Contundente
1.192E2,7.617E-1,?,7.19E2,1.194E-3,1.081E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.101E-2,7.255E-2,-3.355E-2,-6.998E-3,5.928E-2,2.824E-2,1.708E-1,6.023E-2,-5.163E-2,0E0,5.91E-1,1.219E2,5.141E3,2.719E4,4.918E7,Tiene Un Amigo,Gilberto Santa Rosa,?,Salsa,Nace Aquí
1.124E2,8.086E-1,?,6.903E2,1.146E-3,9.909E-2,?,9.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.547E-1,-7.075E-2,-1.211E-1,-2.642E-2,-4.057E-2,-2.948E-2,-3.909E-2,6.736E-2,3.102E-2,0E0,5.121E-1,1.214E2,6.027E3,9.443E3,6.098E7,La Llorona,Cuco Valoy,?,Salsa,Salsa
9.584E1,7.383E-1,?,7.046E2,1.636E-3,1.469E-1,?,9.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.205E-1,-7.807E-2,-1.998E-2,-4.418E-2,4.858E-2,1.335E-2,8.545E-2,-6.58E-2,-1.004E-2,0E0,7.705E-1,1.104E2,5.684E3,1.188E5,5.885E7,Cuando Vuelvas Conmigo,Alberto Beltrán,?,Boleros,
1.288E2,8.477E-1,?,7.089E2,1.397E-3,1.356E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.513E-2,6.205E-2,2.114E-2,1.372E-1,1.417E-1,2.003E-2,1.177E-1,5.5E-2,6.094E-3,0E0,8.063E-1,1.294E2,5.025E3,2.38E3,4.635E7,Locura De Amor,Gilberto Santa Rosa,?,Salsa,Salsa Exclusiva
1.217E2,8.242E-1,?,7.078E2,1.323E-3,1.155E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.164E-3,-5.496E-2,-1.361E-1,-1.978E-2,4.494E-2,-3.724E-2,-1.214E-1,2.548E-2,-8.701E-2,0E0,7.257E-1,1.243E2,5.755E3,-1.856E4,5.737E7,La Aldea Del Cocoreque,Joe Arroyo,?,Salsa,Somos Seres
1.213E2,8.32E-1,?,6.393E2,1.168E-3,1.011E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.333E-2,3.545E-3,-1.262E-2,-4.744E-3,4.055E-2,-1.122E-1,-7.1E-2,4.185E-2,2.704E-2,0E0,5.355E-1,1.242E2,5.288E3,3.79E4,5.071E7,Me Voy Pa' Pinar Del Rio,Frankie Dante & Orquesta Flamboyan,?,Salsa,Best Foot Forward
1.308E2,8.516E-1,?,7.808E2,1.336E-3,1.227E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.621E-2,1.154E-2,-4.141E-2,2.006E-3,3.119E-2,1.278E-1,1.938E-1,1.948E-1,6.966E-2,0E0,5.939E-1,1.33E2,5.347E3,-3.547E4,5.05E7,Nadie Se Salva de la Rumba,Yolandita Rivera,?,Salsa,Lo Mejor
1.294E2,8.789E-1,?,8.051E2,1.43E-3,1.187E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.995E-2,-9.877E-2,2.227E-2,-2.213E-1,-8.57E-2,2.711E-2,-3.972E-2,1.777E-1,-5.491E-2,0E0,6.579E-1,1.298E2,5.523E3,5.497E3,5.434E7,Las Caleñas Son Como Las Flores,The Latin Brothers,?,Salsa,Lo Mejor De La Salsa, Volume 2
1.325E2,8.32E-1,?,8.309E2,1.341E-3,1.257E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.164E-2,-4.234E-2,-4.608E-2,2.479E-2,-1.394E-1,-5.727E-2,6.215E-3,-3.752E-2,-5.582E-2,0E0,6.515E-1,1.302E2,5.739E3,-4.615E4,5.914E7,Cuando, Cuando,Gilberto Santa Rosa,?,Salsa,A Dos Tiempos De Un Tiempo
1.461E2,8.75E-1,?,6.651E2,8.293E-4,9.145E-2,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.725E-1,4.138E-3,-2.535E-2,-1.951E-2,-9.121E-2,6.052E-2,5.156E-2,-1.133E-2,-2.407E-2,0E0,4.476E-1,1.352E2,5.498E3,-5.422E4,5.368E7,Ay Caray,Adalberto Santiago,?,Salsa,Fania: The Original Salsa Sound
1.27E2,8.711E-1,?,7.91E2,1.307E-3,1.05E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.926E-3,4.705E-2,-1.077E-1,-3.927E-2,2.713E-3,-2.883E-2,1.493E-2,2.119E-2,-4.317E-2,0E0,6.115E-1,1.281E2,5.396E3,-1.113E4,5.544E7,A Maracaibo,Ray Barreto,?,Salsa,El Ray Criollo
1.393E2,8.516E-1,?,6.947E2,9.963E-4,8.219E-2,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.171E-2,8.45E-2,-2.868E-2,-1.814E-3,5.802E-2,5.099E-3,-5.976E-2,2.049E-2,4.939E-2,0E0,4.718E-1,1.35E2,5.148E3,-3.912E4,4.92E7,Amarily,Cuco Valoy,?,Salsa,
1.134E2,7.734E-1,?,8.055E2,1.229E-3,1.184E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.541E-2,-2.501E-2,-1.287E-1,4.076E-2,7.799E-2,2.118E-2,4.151E-2,-3.121E-2,-1.644E-2,0E0,5.948E-1,1.202E2,5.548E3,2.904E4,5.371E7,El mambo es universal,Daniel Santos,?,Latin,40 Éxitos Inolvidables (disc 1)
1.284E2,9.023E-1,?,7.371E2,1.242E-3,1.146E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.063E-2,6.36E-3,6.935E-2,-7.125E-2,2.967E-2,-3.502E-2,-1.728E-2,-2.617E-2,8.906E-3,0E0,6.083E-1,1.282E2,5.524E3,5.032E4,5.37E7,Cuando El Amor Se Va,Richie Ray,?,Salsa,S a L S a 2 0 1 2 2 0 1 3
1.151E2,7.969E-1,?,7.236E2,1.083E-3,8.789E-2,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.857E-1,-6.767E-3,-2.563E-1,6.028E-2,-3.71E-2,-3.95E-2,-5.879E-2,9.034E-2,2.421E-2,0E0,4.769E-1,1.233E2,5.833E3,-1.768E4,5.972E7,Willy El Baby,Willy Rogelio y Caito,?,Salsa,
1.335E2,7.93E-1,?,3.553E2,3.052E-4,5.637E-2,?,7.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.14E-2,1.281E-2,-9.663E-3,-2.452E-2,-1.031E-2,9.627E-2,1.175E-1,8.073E-3,7.371E-3,0E0,1.448E-1,1.288E2,5.053E3,-8.031E3,4.768E7,Cuando Te Vea Bobby Valentin,Cano Estremera,?,Salsa,Salsa
1.335E2,8.164E-1,?,9.366E2,1.183E-3,1.197E-1,?,1.2E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.698E-2,-9.779E-3,1.095E-1,-1.806E-2,3.929E-2,5.062E-2,-1.547E-1,-1.794E-2,-2.926E-2,0E0,5.857E-1,1.311E2,5.121E3,-4.134E4,4.977E7,Maestra vida,Rubén Blades,?,Salsa,Las estrellas de la Fania, Volume 5
1.191E2,8.75E-1,?,7.391E2,1.259E-3,1.193E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.211E-1,-6.753E-2,-4.72E-2,-8.087E-2,5.276E-2,-5.044E-2,-1.461E-1,6.101E-2,5.738E-2,0E0,6.769E-1,1.226E2,5.764E3,3.557E4,5.915E7,Cazador Orquesta Ocho y Media,Ocho y Media,?,Salsa,Ocho y Media
1.351E2,9.023E-1,?,6.682E2,2.198E-3,1.509E-1,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.517E-1,-1.119E-1,-1.697E-1,-1.709E-1,4.094E-2,6.604E-3,1.407E-2,1.313E-2,-7.864E-2,0E0,9.63E-1,1.326E2,6.052E3,-8.907E4,6.792E7,Tengo Derecho a Ser Feliz,Junior González,?,Salsa,
1.072E2,8.32E-1,?,6.249E2,9.941E-4,8.926E-2,?,9.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.638E-1,-9.629E-2,3.547E-2,5.082E-3,1.157E-1,6.532E-2,3.43E-2,-4.877E-2,-1.061E-1,0E0,4.491E-1,1.178E2,5.565E3,9.367E4,5.557E7,Cuando Venga La Primavera,Nelson Y Sus Estrellas,?,,Ritmo y Sabor, Volume 1
1.294E2,7.93E-1,?,7.094E2,1.105E-3,1.032E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.564E-2,5.264E-2,-1.637E-2,2.922E-3,-1.886E-2,1.778E-2,-9.289E-3,-3.776E-2,-1.88E-2,0E0,5.471E-1,1.279E2,4.953E3,1.848E4,4.503E7,Pensándolo Bien,Sonora Ponceña,?,Salsa,Back to the Road
1.389E2,9.18E-1,?,6.361E2,1.32E-3,1.186E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.081E-1,-2.288E-1,-1.015E-1,1.328E-1,5.922E-2,-6.563E-2,3.318E-2,-1.358E-2,-1.398E-2,0E0,6.317E-1,1.336E2,6.181E3,-5.651E4,6.217E7,Con Maña Si,Sonora Ponceña,?,,Back to the Road
1.349E2,8.203E-1,?,6.521E2,1.455E-3,1.34E-1,?,1.16E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.406E-2,-9.572E-3,-1.265E-1,2.881E-2,3.308E-2,8.643E-2,-1.303E-2,-8.422E-2,-6.265E-2,0E0,7.101E-1,1.326E2,5.322E3,-7.045E4,5.161E7,D. Santos S. M.,Daniel Santos,?,Salsa,
1.282E2,8.906E-1,?,8.12E2,1.219E-3,1.211E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.479E-2,-4.479E-2,1.617E-2,5.491E-2,4.002E-2,-4.987E-2,-2.078E-2,2.423E-2,5.402E-2,0E0,6.369E-1,1.291E2,5.531E3,3.328E4,5.49E7,Muchachita Manilito y Su Trabuco,Manolito y Su Trabuco,?,Salsa,Salsa
1.365E2,8.477E-1,?,6.469E2,1.508E-3,1.33E-1,?,1.22E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.122E-1,-4.647E-2,-7.691E-2,6.253E-2,2.272E-2,1.951E-1,-7.931E-2,-5.714E-3,9.805E-2,0E0,7.333E-1,1.325E2,5.443E3,-3.96E4,5.148E7,40 Aniversario,The Lebron Brothers,?,Salsa,Salsa
1.32E2,8.438E-1,?,8.342E2,1.843E-3,1.668E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.455E-2,-1.718E-2,-4.887E-4,6.479E-2,-6.735E-2,5.751E-2,-5.646E-3,-4.944E-2,-1.192E-1,0E0,9.312E-1,1.303E2,5.399E3,-1.849E4,5.248E7,Concierto En Bongo,Ángel Canales,?,Salsa,El San Juan
1.088E2,8.125E-1,?,6.53E2,1.147E-3,1.119E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.043E-1,-3.227E-2,1.373E-1,-4.71E-2,-5.724E-2,-6.783E-3,-3.678E-2,-8.33E-2,3.042E-2,0E0,5.567E-1,1.189E2,5.539E3,9.308E4,5.762E7,Dime Por Que?,Ismael Rivera,?,Salsa,Las No.1 de La Salsa
1.627E2,8.867E-1,?,7.94E2,1.821E-3,1.453E-1,?,1.33E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.849E-1,4.472E-1,3.166E-2,-7.889E-2,-9.789E-2,-3.354E-2,4.566E-2,1.368E-1,1.85E-2,0E0,6.92E-1,1.487E2,4.423E3,-1.477E5,4.761E7,Baila Mi Rumba Celio Gonzalez Sonora Jam,La Sonora Matancera,?,Boleros,La Sonora Matancera
9.369E1,7.773E-1,?,6.423E2,1.51E-3,1.206E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.267E-1,-8.373E-2,-5.119E-2,1.371E-2,-2.191E-2,6.351E-2,-1.128E-1,-1.096E-2,4.253E-2,0E0,6.486E-1,1.141E2,5.788E3,6.476E4,5.752E7,Vuela Muy Alto,Jerry Rivera,?,Salsa,Las No.1 de La Salsa
1.162E2,8.164E-1,?,6.873E2,1.835E-3,1.639E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.461E-1,4.032E-2,-9.196E-3,-4.995E-2,1.103E-1,2.985E-2,3.275E-2,2.61E-2,8.895E-2,0E0,8.482E-1,1.225E2,5.477E3,6.576E4,5.31E7,Palmieri Y La Duboney,Charlie Palmieri,?,Salsa,Pachanga at the Caravana Club
1.254E2,8.398E-1,?,7.053E2,1.368E-3,1.393E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.782E-3,-4.395E-2,-2.841E-2,-4.144E-2,-1.566E-3,6.805E-2,3.809E-2,8.819E-2,-4.722E-2,0E0,7.018E-1,1.26E2,5.061E3,1.331E4,4.82E7,Milonga Sentimental,El Gran Combo de Puerto Rico,?,Salsa,30 Aniversario: Bailando Con El Mundo
1.135E2,7.93E-1,?,7.975E2,1.551E-3,1.342E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.838E-1,-1.336E-1,-1.859E-2,6.591E-3,4.018E-2,8.449E-2,-3.899E-2,-5.054E-2,-3.631E-2,0E0,7.377E-1,1.222E2,5.659E3,3.849E4,5.654E7,Ven Mira Mis Ojos,Gustavo Rodriguez,?,Salsa,Septimo Sentido
9.808E1,7.148E-1,?,7.833E2,1.717E-3,1.52E-1,?,8.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.618E-1,-1.315E-1,-3.088E-3,-6.744E-2,3.157E-2,-1.398E-1,7.661E-3,6.216E-2,-1.727E-2,0E0,8.085E-1,1.117E2,5.448E3,1.203E5,5.756E7,Escandalo,Junior González,?,Salsa,
1.241E2,7.656E-1,?,7.997E2,1.23E-3,1.064E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.533E-2,-7.727E-3,-5.391E-2,-1.735E-2,1.786E-2,-2.017E-2,6.313E-2,2.774E-2,-4.453E-2,0E0,6.131E-1,1.241E2,5.124E3,-1.222E4,4.793E7,No Hieras mi Vida,Jerry Rivera,?,Salsa,Historia, Volume 1
1.514E2,8.945E-1,?,7.649E2,2.815E-3,2.557E-1,?,1.39E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.336E-1,1.702E-1,-1.453E-1,-1.16E-1,1.856E-1,-8.748E-2,-5.99E-2,6.492E-2,1.715E-2,0E0,1.273E0,1.41E2,4.941E3,-9.887E4,4.985E7,Medley Boleros,Ismael Miranda,?,Salsa,En Vivo
1.45E2,8.75E-1,?,7.729E2,1.341E-3,1.168E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.067E-2,8.54E-2,-4.234E-3,1.059E-1,-7.076E-3,-1.153E-1,-3.036E-3,1.662E-1,2.084E-2,0E0,5.936E-1,1.39E2,5.142E3,-4.723E4,4.874E7,El bobo y la yuca,Daniel Santos,?,Salsa,40 Éxitos Inolvidables (disc 1)
